meta_run/id,meta_run/name,meta_run/created_at,meta_run/state,meta_run/tags,meta_run/group,meta_run/project,config/axes/A1_Normalization Policy,config/axes/A2_Normalization Type,config/axes/A3-a_Differential Attention Bias Mode,config/axes/A3_Attention Type,config/axes/A4_Attention Internal Normalization,config/axes/A5_Causal Masking,config/axes/B1-G1_Global-Conditioned Mode,config/axes/B1-G2_Global-Conditioned MLP Type,config/axes/B1-G3_Global-Conditioned Global Dimension,config/axes/B1-L1_Lorentz Feature Set,config/axes/B1-L2_Lorentz MLP Type,config/axes/B1-L3_Lorentz Hidden Dimension,config/axes/B1-L4_Lorentz Per-Head Mode,config/axes/B1-L5_Lorentz Sparse Gating,config/axes/B1-S1_SM Interaction Mode,config/axes/B1-S2_SM Mask Value,config/axes/B1-T1_Type-Pair Initialization,config/axes/B1-T2_Type-Pair Freeze Table,config/axes/B1-T3_Type-Pair Kinematic Gate,config/axes/B1-T4_Type-Pair Kinematic Feature,config/axes/B1-T5_Type-Pair Mask Value,config/axes/B1_Bias Activation Set,config/axes/C1_Head Realization,config/axes/C2_Pooling Strategy,config/axes/D1_Feature Set,config/axes/D2_MET Treatment,config/axes/D3_Token Ordering,config/axes/E1-a1_PE Dimension Mask,config/axes/E1-a_PE Space,config/axes/E1-b_Rotary Base Frequency,config/axes/E1_PE Type,config/axes/F1-a1_KAN FFN Bottleneck Dimension,config/axes/F1-a_KAN FFN Variant,config/axes/F1-b_MoE Encoder Scope,config/axes/F1-eff_FFN Realization,config/axes/F1-moe_MoE Enabled,config/axes/F1_FFN Type,config/axes/G1_Task Type,config/axes/G2_Model Family,config/axes/G3_Classification Task,config/axes/H10_Model Size Label,config/axes/H1_Model Dimension,config/axes/H2_Encoder Depth,config/axes/H3_Attention Heads,config/axes/H4_FFN Hidden Dimension,config/axes/H5_Dropout,config/axes/K1_KAN Grid Size,config/axes/K2_KAN Spline Order,config/axes/K3_KAN Grid Range,config/axes/K4_KAN Spline Regularization Weight,config/axes/K5_KAN Grid Update Frequency,config/axes/L1_Log PID Embeddings,config/axes/L2_Interpretability Enabled,config/axes/L3_Save Attention Maps,config/axes/L4_Save KAN Splines,config/axes/L5_Save MoE Routing,config/axes/L6_Save Gradient Norms,config/axes/L7_Checkpoint Epochs,config/axes/M1_MoE Number of Experts,config/axes/M2_MoE Top K,config/axes/M3_MoE Routing Level,config/axes/M4_MoE Load Balance Weight,config/axes/M5_MoE Noisy Gating,config/axes/P1-a_Nodewise Mass Neighbourhood Sizes,config/axes/P1-b_Nodewise Mass Hidden Dimension,config/axes/P1_Nodewise Mass Enabled,config/axes/P2-a_MIA Placement,config/axes/P2-b_MIA Number of Blocks,config/axes/P2-c_MIA Interaction Dimension,config/axes/P2-d_MIA Reduction Dimension,config/axes/P2-e_MIA Dropout,config/axes/P2_MIA Pre-Encoder Enabled,config/axes/R10_Early Stop Enabled,config/axes/R11_Early Stop Patience,config/axes/R12_Early Stop Min Delta,config/axes/R13_Restore Best Weights,config/axes/R14_PID Schedule Mode,config/axes/R15_PID Transition Epoch,config/axes/R16_PID Reinit Mode,config/axes/R17_PID Separate LR,config/axes/R1_Epochs,config/axes/R2_Learning Rate,config/axes/R3_Weight Decay,config/axes/R4_Batch Size,config/axes/R5_Seed,config/axes/R6_Warmup Steps,config/axes/R7_LR Schedule,config/axes/R8_Label Smoothing,config/axes/R9_Gradient Clipping,config/axes/S1_Shared Backbone Enabled,config/axes/S2_Shared Backbone Features,config/axes/T1-a_PID Embedding Mode,config/axes/T1-b_PID Embedding Dimension,config/axes/T1-c_Pretrained Model Type,config/axes/T1_Tokenizer Family,eval_v2/test_loss,eval_v2/test_acc,eval_v2/test_f1,eval_v2/test_auroc,eval_v2/log_loss,eval_v2/brier_score,eval_v2/eps_S_at_invB_10,eval_v2/eps_S_at_invB_50,eval_v2/eps_S_at_invB_100,eval_v2/eps_S_at_invB_1000,eval_v2/auroc_at_low_fpr,eval_v2/auroc_at_high_tpr,eval_v2/ece,eval_v2/flops_per_event_analytic,eval_v2/flops_per_event_measured,eval_v2/num_parameters_total,eval_v2/num_parameters_trainable,eval_v2/num_parameters_by_module_encoder,eval_v2/num_parameters_by_module_head,eval_v2/num_parameters_by_module_tokenizer,eval_v2/num_parameters_by_module_biases,eval_v2/checkpoint_size_mb,eval_v2/checkpoint_epoch,eval_v2/checkpoint_status,eval_v2/checkpoint_kind,eval_v2/checkpoint_sha256,eval_v2/test_set_hash,eval_v2/spec_version,eval_v2/timestamp,eval_v2/torch_version,eval_v2/cuda_version,eval_v2/gpu_name,eval_v2/runtime_seconds,eval_v2/inference_latency_ms_b1_mean,eval_v2/inference_latency_ms_b1_p50,eval_v2/inference_latency_ms_b1_p95,eval_v2/inference_latency_ms_b1_p99,eval_v2/inference_latency_ms_b64_mean,eval_v2/inference_latency_ms_b512_mean,eval_v2/throughput_samples_per_s_b512,eval_v2/peak_memory_mib_inference_b512,eval_v2/diff_attn/lambda_mean_abs,eval_v2/moe/expert_utilization_mean,eval_v2/lorentz/feature_gate_active_count,eval_v2/kan/spline_complexity,eval_v2/typepair/table_norm,eval_v2/typepair/table_drift_from_init,eval_v2/per_class_auroc_json,eval_v2/per_class_precision_json,eval_v2/per_class_recall_json,eval_v2/cm_json,config/meta.needs_review,axes_complete,thesis_label
2h8bgmh6,run_20251120-144239_overfitting_regularization_sweep_job064,2026-02-04T16:00:01Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,3e-05,0.05,64,,1000,cosine,0.0,1.0,,,,,,identity,0.37333133816719055,0.8333069160458604,0.7136146116125809,0.8391065699846186,0.3733313442836295,0.1178683638572692,0.5298423423423423,0.19453828828828829,0.12443693693693694,0.022804054054054054,0.0007241631875778219,0.5555587233575039,0.01203433273270282,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,a59a9c6c5759c1394c08ac93d89175e334552f6191588d240fbb5a6ae2aab5eb,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:32:33.089610+00:00,2.4.1,12.1,NVIDIA L40S,78.77,3.121975651010871,3.1374837271869183,3.1798076815903187,3.2032327726483345,0.48644511713064276,0.5077734240239806,1008323.743969357,6416.5400390625,,,,,,,"{""0"":0.8391065333626309,""1"":0.8391065699846186}","{""0"":0.8870027869267798,""1"":0.5632366995858553}","{""0"":0.910829268292683,""1"":0.49774774774774777}","{""0_0"":14004,""0_1"":1371,""1_0"":1784,""1_1"":1768}",false,False,
wywg7t29,run_20251120-144239_overfitting_regularization_sweep_job065,2026-02-04T16:00:04Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,3e-05,0.05,64,,1000,cosine,0.1,1.0,,,,,,identity,0.37333133816719055,0.8333069160458604,0.7136146116125809,0.8391065699846186,0.3733313442836295,0.1178683638572692,0.5298423423423423,0.19453828828828829,0.12443693693693694,0.022804054054054054,0.0007241631875778219,0.5555587233575039,0.01203433273270282,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,4f4eee24bdeacdb86261596bdabe41d14255eec407fed2416b43cdc7ea8a9de8,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:31:11.252058+00:00,2.4.1,12.1,NVIDIA L40S,81.10,3.667902776505798,3.579141106456518,4.163796082139015,4.982613027095795,0.4882345666192123,0.5075842755604754,1008699.490216967,6416.5400390625,,,,,,,"{""0"":0.8391065333626309,""1"":0.8391065699846186}","{""0"":0.8870027869267798,""1"":0.5632366995858553}","{""0"":0.910829268292683,""1"":0.49774774774774777}","{""0_0"":14004,""0_1"":1371,""1_0"":1784,""1_1"":1768}",false,False,
dtu7wtcd,run_20251120-144239_overfitting_regularization_sweep_job066,2026-02-04T16:00:06Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,0.0001,0.1,64,,1000,cosine,0.0,1.0,,,,,,identity,0.38961589336395264,0.8246948803296877,0.7140626733045634,0.8369530048341024,0.3896158784242782,0.1231453865766525,0.5123873873873874,0.21593468468468469,0.15230855855855857,0.03209459459459459,0.0008601772504211529,0.5470086977221122,0.02243481241920425,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,5b111ef8463ee97ec885d266a66079038615a5668737d9429137ae7664614059,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:29:47.020968+00:00,2.4.1,12.1,NVIDIA L40S,78.72,3.149836070369929,3.158004954457283,3.200518898665905,3.2100328244268894,0.48643230667948956,0.5078814807438903,1008109.2132953487,6416.5400390625,,,,,,,"{""0"":0.8369529865231085,""1"":0.8369530048341024}","{""0"":0.8933768352365415,""1"":0.532481954469739}","{""0"":0.8904715447154472,""1"":0.5399774774774775}","{""0_0"":13691,""0_1"":1684,""1_0"":1634,""1_1"":1918}",false,False,
up3ocvhp,run_20251120-144239_overfitting_regularization_sweep_job067,2026-02-04T16:00:08Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,0.0001,0.1,64,,1000,cosine,0.1,1.0,,,,,,identity,0.38961589336395264,0.8246948803296877,0.7140626733045634,0.8369530048341024,0.3896158784242782,0.1231453865766525,0.5123873873873874,0.21593468468468469,0.15230855855855857,0.03209459459459459,0.0008601772504211529,0.5470086977221122,0.02243481241920425,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,685cb8d96261cb5158c2b242ceb1f7c6a5ff303313a2dfe7b536f7a033767094,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:28:25.587132+00:00,2.4.1,12.1,NVIDIA L40S,80.98,3.5374599462375045,3.6194920539855957,4.310287069529295,4.540915135294199,0.48832034597580787,0.507566719411443,1008734.3799721495,6416.5400390625,,,,,,,"{""0"":0.8369529865231085,""1"":0.8369530048341024}","{""0"":0.8933768352365415,""1"":0.532481954469739}","{""0"":0.8904715447154472,""1"":0.5399774774774775}","{""0_0"":13691,""0_1"":1684,""1_0"":1634,""1_1"":1918}",false,False,
l8z2r8ij,run_20251120-144239_overfitting_regularization_sweep_job068,2026-02-04T16:00:10Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,5e-05,0.1,64,,1000,cosine,0.0,1.0,,,,,,identity,0.37626326084136963,0.8322502245469435,0.7040899910509384,0.834619891232696,0.3762632535084228,0.1181449219584465,0.512668918918919,0.21058558558558557,0.1373873873873874,0.03153153153153153,0.0007977001391635539,0.5406735882223687,0.02563899742881161,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,33,success,best_val,86085aa4ce5aa738cbdc0acd186bec22cc88861549302633b3877d683ec00174,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:27:00.859261+00:00,2.4.1,12.1,NVIDIA L40S,79.15,2.686258675530553,2.6495656929910183,2.9726247303187847,3.1220298260450363,0.48779559514514403,0.5077717579479213,1008327.0524323103,6416.5400390625,,,,,,,"{""0"":0.8346198820771993,""1"":0.834619891232696}","{""0"":0.8810594702648675,""1"":0.5645769099006509}","{""0"":0.9173333333333333,""1"":0.46396396396396394}","{""0_0"":14104,""0_1"":1271,""1_0"":1904,""1_1"":1648}",false,False,
vwplzf6m,run_20251120-144239_overfitting_regularization_sweep_job069,2026-02-04T16:00:13Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,5e-05,0.1,64,,1000,cosine,0.1,1.0,,,,,,identity,0.37626326084136963,0.8322502245469435,0.7040899910509384,0.834619891232696,0.3762632535084228,0.1181449219584465,0.512668918918919,0.21058558558558557,0.1373873873873874,0.03153153153153153,0.0007977001391635539,0.5406735882223687,0.02563899742881161,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,33,success,best_val,613b8547caff07d2ea5c47a7440065c81a733d1529a96c339fd6c5b9f99b1560,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:25:38.602670+00:00,2.4.1,12.1,NVIDIA L40S,80.21,3.716552909463644,3.625091165304184,4.35987301170826,4.586624447256327,0.48851578972971765,0.5077600283129868,1008350.3455384235,6416.5400390625,,,,,,,"{""0"":0.8346198820771993,""1"":0.834619891232696}","{""0"":0.8810594702648675,""1"":0.5645769099006509}","{""0"":0.9173333333333333,""1"":0.46396396396396394}","{""0_0"":14104,""0_1"":1271,""1_0"":1904,""1_1"":1648}",false,False,
3su4hxaf,run_20251120-144239_overfitting_regularization_sweep_job070,2026-02-04T16:00:15Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,3e-05,0.1,64,,1000,cosine,0.0,1.0,,,,,,identity,0.38041993975639343,0.8298726686743805,0.7191194001768952,0.8400007599062478,0.380419933417309,0.1203325986862182,0.5273085585585585,0.21734234234234234,0.13626126126126126,0.028153153153153154,0.0008158280231450963,0.5550929099831539,0.01405106491739465,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,e809a1d789a40248e68f98bdc4593087f6d41bb01ed4f464936960120a46e0e0,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:24:15.018069+00:00,2.4.1,12.1,NVIDIA L40S,79.04,3.184212592896074,3.1991666182875633,3.2415310852229595,3.258245997130871,0.4845057056081714,0.5077902958191771,1008290.2414943392,6416.5400390625,,,,,,,"{""0"":0.8400007507507508,""1"":0.8400007599062478}","{""0"":0.8936969618449181,""1"":0.5475644699140401}","{""0"":0.89730081300813,""1"":0.5380067567567568}","{""0_0"":13796,""0_1"":1579,""1_0"":1641,""1_1"":1911}",false,False,
bb97cpt0,run_20251120-144239_overfitting_regularization_sweep_job071,2026-02-04T16:00:17Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251120-144239_overfitting_regularization_sweep,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d192_L4,192,4,8,768,0.4,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,3e-05,0.1,64,,1000,cosine,0.1,1.0,,,,,,identity,0.38041993975639343,0.8298726686743805,0.7191194001768952,0.8400007599062478,0.380419933417309,0.1203325986862182,0.5273085585585585,0.21734234234234234,0.13626126126126126,0.028153153153153154,0.0008158280231450963,0.5550929099831539,0.01405106491739465,74325888.0,,1780994,1780994,1779456,386,0,8642,20.4476,43,success,best_val,772afcb04c0da49e91c354f218167694924eeb204f8c425844d6350e9d1add31,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:22:53.126661+00:00,2.4.1,12.1,NVIDIA L40S,80.84,3.6823952849954367,3.554243128746748,4.776811692863703,5.266031250357628,0.48667316856153775,0.5075952627657898,1008677.6563087087,6416.5400390625,,,,,,,"{""0"":0.8400007507507508,""1"":0.8400007599062478}","{""0"":0.8936969618449181,""1"":0.5475644699140401}","{""0"":0.89730081300813,""1"":0.5380067567567568}","{""0_0"":13796,""0_1"":1579,""1_0"":1641,""1_1"":1911}",false,False,
u07wmzof,run_20251126-150519_compare_positional_encodings_job000,2026-02-04T16:00:19Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d64_L3,64,3,4,256,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4588869512081146,0.7886088656416759,0.7082788696747778,0.8334273328206254,0.4588869653813348,0.1477605253458023,0.5489864864864865,0.22916666666666666,0.16244369369369369,0.028153153153153154,0.0009402878488244342,0.5168067640811543,0.03063732089926803,6195840.0,,150466,150466,149952,130,0,2178,1.7739,63,success,best_val,28fc8b79dffca516dedb080c583693adc07269ebc94af130d0a92c8efd453ecc,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:22:22.917480+00:00,2.4.1,12.1,NVIDIA L40S,25.60,2.881772064138204,2.6843990199267864,3.9836629293859005,5.050015170127153,0.14463152270764112,0.12925487791562773,3961165.7854352896,2154.30419921875,,,,,,,"{""0"":0.8334273511316195,""1"":0.8334273328206254}","{""0"":0.9217591219222783,""1"":0.4587543634025354}","{""0"":0.8083902439024391,""1"":0.7029842342342343}","{""0_0"":12429,""0_1"":2946,""1_0"":1055,""1_1"":2497}",false,False,
lp6globu,run_20251126-150519_compare_positional_encodings_job001,2026-02-04T16:00:22Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4766538143157959,0.7748718761557564,0.6954824642086597,0.8251630777118582,0.4766537870930692,0.1552850753068924,0.5064752252252253,0.21931306306306306,0.15343468468468469,0.039414414414414414,0.0008843660733904637,0.5055496411045192,0.020593032413285552,33035520.0,,794114,794114,793088,258,0,5762,9.1538,40,success,best_val,779411c757a13a3d26a1d11459c6ca987005931b0d82d708bfb935d5585e8a1f,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:21:33.204091+00:00,2.4.1,12.1,NVIDIA L40S,45.85,3.1024969508871436,3.1105722300708294,3.149992786347866,3.173577133566141,0.26180110853601946,0.27945212170834566,1832156.424041598,4284.75390625,,,,,,,"{""0"":0.8251630777118583,""1"":0.8251630777118582}","{""0"":0.920475181598063,""1"":0.43792680791455085}","{""0"":0.791219512195122,""1"":0.7041103603603603}","{""0_0"":12165,""0_1"":3210,""1_0"":1051,""1_1"":2501}",false,False,
l1wiaxsu,run_20251126-150519_compare_positional_encodings_job002,2026-02-04T16:00:24Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d256_L6,256,6,8,1024,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.5201751589775085,0.7406879061657949,0.6742239433277126,0.828028198930638,0.5201751733220857,0.1731617301702499,0.5315315315315315,0.21677927927927929,0.14329954954954954,0.037162162162162164,0.0008714751336702554,0.5102664158060499,0.010705821804610565,198191616.0,,4740610,4740610,4738560,514,0,17154,54.3459,21,success,best_val,f63afa2a5eee4e2f2b2fd271c464563a5ad98e5c07fd2c6c57a9cec56837772b,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:19:01.183892+00:00,2.4.1,12.1,NVIDIA L40S,151.42,4.6624358906410635,4.675388336181641,4.734799265861511,4.7447229735553265,0.9371507825926528,1.0014343624561661,511266.6583002446,8555.80859375,,,,,,,"{""0"":0.8280282172416318,""1"":0.828028198930638}","{""0"":0.9324849186017684,""1"":0.40067389393495456}","{""0"":0.7339186991869918,""1"":0.7699887387387387}","{""0_0"":11284,""0_1"":4091,""1_0"":817,""1_1"":2735}",false,False,
77ocr8og,run_20251126-150519_compare_positional_encodings_job003,2026-02-04T16:00:26Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d64_L3,64,3,4,256,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4377356469631195,0.7966397210334443,0.7134967223189833,0.83766614480334,0.4377356471591676,0.1411531269550323,0.5281531531531531,0.21677927927927929,0.15090090090090091,0.018018018018018018,0.0008438255328499231,0.5405574232769355,0.030496201009060555,6195840.0,,150466,150466,149952,130,0,2178,1.7739,42,success,best_val,fe21c5b8c099ee9d826822cc928588de84e245af1400133b8c79e54cc7a5fdd0,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:18:32.253615+00:00,2.4.1,12.1,NVIDIA L40S,24.31,2.6256596157327294,2.5939010083675385,2.9944772832095623,3.1531271524727345,0.14322876791993622,0.1300980422365683,3935493.503191901,2154.30908203125,,,,,,,"{""0"":0.83766614480334,""1"":0.83766614480334}","{""0"":0.919188245562991,""1"":0.471326510909442}","{""0"":0.8219186991869919,""1"":0.6872184684684685}","{""0_0"":12637,""0_1"":2738,""1_0"":1111,""1_1"":2441}",false,False,
i3d6mvlu,run_20251126-150519_compare_positional_encodings_job004,2026-02-04T16:00:29Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3906986117362976,0.8263855867279548,0.7319289409730358,0.8477496429356186,0.3906986272699124,0.1232790574431419,0.5610923423423423,0.23676801801801803,0.14893018018018017,0.026745495495495496,0.0008437705998681609,0.5511967424741815,0.03342100814927266,33035520.0,,794114,794114,793088,258,0,5762,9.1538,27,success,best_val,83e0328720887cc6ec7121b0b6d7a825c7caa178bc4c70555e6636c927125e03,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:17:43.438391+00:00,2.4.1,12.1,NVIDIA L40S,48.31,3.761695066932589,3.648686222732067,4.461364820599556,5.2992310374975204,0.2687035236158408,0.2814395168388728,1819218.5864685292,4284.76318359375,,,,,,,"{""0"":0.8477496429356185,""1"":0.8477496429356186}","{""0"":0.9087712179617231,""1"":0.5321256038647343}","{""0"":0.8740162601626016,""1"":0.620213963963964}","{""0_0"":13438,""0_1"":1937,""1_0"":1349,""1_1"":2203}",false,False,
8glt2s98,run_20251126-150519_compare_positional_encodings_job005,2026-02-04T16:00:31Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251126-150519_compare_positional_encodings,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d256_L6,256,6,8,1024,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,false,,,,,,,,100,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3770442306995392,0.8292914883499762,0.7189901128423133,0.8417374203471764,0.3770442279270446,0.1188004538416862,0.5301238738738738,0.21931306306306306,0.1348536036036036,0.017173423423423425,0.0007478576137112722,0.551676517981396,0.030174373978888763,198191616.0,,4740610,4740610,4738560,514,0,17154,54.3459,18,success,best_val,2c32897dab011c3e9be04e126b986abafd1ecf0d3be9686e52e2fbde294c33ba,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T21:15:08.213223+00:00,2.4.1,12.1,NVIDIA L40S,153.91,5.269323731772602,5.240232218056917,5.693858023732901,5.854339804500341,0.9323323316857568,1.004342755431935,509786.1235428591,8555.8271484375,,,,,,,"{""0"":0.8417374295026734,""1"":0.8417374203471764}","{""0"":0.8940298507462686,""1"":0.5456354847881717}","{""0"":0.8960650406504065,""1"":0.540259009009009}","{""0_0"":13777,""0_1"":1598,""1_0"":1633,""1_1"":1919}",false,False,
